id,district,year,hdi,gi_status,popd,tmp,prec,elev,gi_year,base_hdi,categorical_count_,mosaic_cropland_,rainfed_cropland_,sparse_vegetation_,categorical_urban_,irrigated_cropland_,mcrop_percent,rcrop_percent,icrop_percent,sv_percent,urban_percent,_merge
1,Aceh Barat,2010,66.05,0,89.716064,26.04435882,229.1538872,272.87656,,66.050003,29679,10042,1098,28,46,15,.33835372,.036995854,.00050540786,.00094342802,.0015499175,Matched (3)
1,Aceh Barat,2011,66.47,0,90.007278,25.65311834,196.2058566,272.87656,,66.050003,29679,10017,1118,56,51,12,.33751136,.037669733,.0004043263,.001886856,.0017183868,Matched (3)
1,Aceh Barat,2012,66.66,0,91.153671,25.81385113,177.6482498,272.87656,,66.050003,29679,10231,1161,117,55,10,.34472185,.039118569,.00033693857,.0039421814,.0018531622,Matched (3)
1,Aceh Barat,2013,66.86,0,92.075447,25.92183383,229.1431727,272.87656,,66.050003,29679,10448,1193,123,56,9,.35203344,.040196773,.00030324471,.0041443445,.001886856,Matched (3)
1,Aceh Barat,2014,67.30999755859375,0,92.993484,25.85897688,200.2275674,272.87656,,66.050003,29679,10724,1240,123,70,5,.36133292,.041780382,.00016846928,.0041443445,.00235857,Matched (3)
1,Aceh Barat,2015,68.41000366210938,0,93.863586,25.96258182,167.4834178,272.87656,,66.050003,29679,10724,1235,123,75,5,.36133292,.041611914,.00016846928,.0041443445,.0025270393,Matched (3)
1,Aceh Barat,2016,69.26000213623047,0,94.709679,26.24033252,210.8038673,272.87656,,66.050003,29679,10715,1243,136,75,5,.36102968,.041881464,.00016846928,.0045823646,.0025270393,Matched (3)
1,Aceh Barat,2017,70.19999694824219,0,95.564651,25.83199905,195.3854104,272.87656,,66.050003,29679,10801,1249,149,75,5,.36392736,.042083628,.00016846928,.0050203847,.0025270393,Matched (3)
1,Aceh Barat,2018,70.47000122070313,0,96.379356,25.83037878,255.1244309,272.87656,,66.050003,29679,10804,1255,149,75,5,.36402842,.042285793,.00016846928,.0050203847,.0025270393,Matched (3)
1,Aceh Barat,2019,71.22000122070313,0,102.83954,26.1757896,232.5168483,272.87656,,66.050003,29679,10836,1257,149,75,5,.36510664,.042353179,.00016846928,.0050203847,.0025270393,Matched (3)
1,Aceh Barat,2020,71.37999725341797,0,103.65007,26.04238097,267.2418606,272.87656,,66.050003,29679,10840,1255,149,77,5,.36524141,.042285793,.00016846928,.0050203847,.002594427,Matched (3)
1,Aceh Barat,2021,71.66999816894531,0,63.853432,25.79534785,255.9384365,272.87656,,66.050003,29679,10840,1256,149,77,5,.36524141,.042319484,.00016846928,.0050203847,.002594427,Matched (3)
1,Aceh Barat,2022,72.33999633789063,0,64.842911,25.88171875,302.7603082,272.87656,,66.050003,29679,10841,1258,150,77,5,.36527511,.042386875,.00016846928,.0050540785,.002594427,Matched (3)
2,Aceh Barat Daya,2010,60.91,0,89.636879,24.91507916,253.6216138,617.87592,,60.91,19956,1099,2719,2,40,5,.055071156,.13624975,.00025055121,.00010022049,.0020044097,Matched (3)
2,Aceh Barat Daya,2011,61.75,0,89.925728,24.50396884,248.2045428,617.87592,,60.91,19956,1074,2759,2,41,5,.053818401,.13825417,.00025055121,.00010022049,.00205452,Matched (3)
2,Aceh Barat Daya,2012,62.15,0,91.035988,24.67667003,230.2473852,617.87592,,60.91,19956,1109,2903,2,42,5,.05557226,.14547004,.00025055121,.00010022049,.0021046302,Matched (3)
2,Aceh Barat Daya,2013,62.62,0,91.946243,24.75396838,274.6350112,617.87592,,60.91,19956,1129,3043,2,51,4,.056574464,.15248547,.00020044098,.00010022049,.0025556223,Matched (3)
2,Aceh Barat Daya,2014,63.08000183105469,0,91.934448,24.70492583,222.0798717,617.87592,,60.91,19956,1112,3065,2,52,4,.055722591,.15358789,.00020044098,.00010022049,.0026057325,Matched (3)
2,Aceh Barat Daya,2015,63.77000045776367,0,92.903366,24.82571188,188.2043911,617.87592,,60.91,19956,1112,3065,2,52,4,.055722591,.15358789,.00020044098,.00010022049,.0026057325,Matched (3)
2,Aceh Barat Daya,2016,64.56999969482422,0,93.830681,25.11507927,243.3715129,617.87592,,60.91,19956,1113,3105,2,52,4,.055772699,.15559231,.00020044098,.00010022049,.0026057325,Matched (3)
2,Aceh Barat Daya,2017,65.08999633789063,0,94.648491,24.65492628,236.6874131,617.87592,,60.91,19956,1114,3139,2,52,4,.055822812,.15729605,.00020044098,.00010022049,.0026057325,Matched (3)
2,Aceh Barat Daya,2018,65.66999816894531,0,93.415848,24.67992623,274.4892324,617.87592,,60.91,19956,1116,3147,2,52,4,.05592303,.15769693,.00020044098,.00010022049,.0026057325,Matched (3)
2,Aceh Barat Daya,2019,66.55999755859375,0,99.261711,25.04419826,245.3573414,617.87592,,60.91,19956,1134,3162,2,52,4,.056825016,.15844859,.00020044098,.00010022049,.0026057325,Matched (3)
2,Aceh Barat Daya,2020,66.75,0,99.721565,24.92111347,269.6447883,617.87592,,60.91,19956,1160,3159,2,54,3,.05812788,.15829825,.00015033073,.00010022049,.0027059531,Matched (3)
2,Aceh Barat Daya,2021,66.98999786376953,0,74.776169,24.64333592,279.7648343,617.87592,,60.91,19956,1160,3156,2,60,3,.05812788,.15814793,.00015033073,.00010022049,.0030066145,Matched (3)
2,Aceh Barat Daya,2022,67.41000366210938,0,75.17337,24.70492606,306.2555286,617.87592,,60.91,19956,1162,3165,2,61,3,.058228102,.15859891,.00015033073,.00010022049,.0030567248,Matched (3)
3,Aceh Besar,2010,69.76000000000001,0,134.63091,26.62187493,207.194102,381.41592,,69.760002,30610,9164,5020,260,447,47,.29937929,.16399869,.0015354459,.0084939562,.014603071,Matched (3)
3,Aceh Besar,2011,69.94,0,135.06003,26.2065586,144.1520641,381.41592,,69.760002,30610,9160,5008,260,463,47,.29924861,.16360666,.0015354459,.0084939562,.015125776,Matched (3)
3,Aceh Besar,2012,70.09999999999999,0,136.71994,26.39736532,133.6870338,381.41592,,69.760002,30610,9242,4996,260,494,44,.30192748,.16321464,.0014374388,.0084939562,.016138516,Matched (3)
3,Aceh Besar,2013,70.61,0,138.10451,26.47904579,159.4466999,381.41592,,69.760002,30610,9288,4927,260,574,43,.30343026,.16096047,.0014047697,.0084939562,.018752042,Matched (3)
3,Aceh Besar,2014,71.05999755859375,0,139.81509,26.44056566,183.3939016,381.41592,,69.760002,30610,9313,4880,260,632,42,.30424699,.15942502,.0013721007,.0084939562,.020646848,Matched (3)
3,Aceh Besar,2015,71.69999694824219,0,141.3084,26.51777528,152.2118178,381.41592,,69.760002,30610,9312,4854,260,660,42,.3042143,.15857562,.0013721007,.0084939562,.021561582,Matched (3)
3,Aceh Besar,2016,71.75,0,142.11049,26.75980674,186.4903455,381.41592,,69.760002,30610,9364,4853,260,663,42,.30591309,.15854296,.0013721007,.0084939562,.021659588,Matched (3)
3,Aceh Besar,2017,72,0,143.41264,26.41237924,178.1778374,381.41592,,69.760002,30610,9383,4853,260,664,42,.30653381,.15854296,.0013721007,.0084939562,.021692257,Matched (3)
3,Aceh Besar,2018,72.73000335693359,0,143.36885,26.38468546,242.6813584,381.41592,,69.760002,30610,9442,4853,260,664,42,.30846128,.15854296,.0013721007,.0084939562,.021692257,Matched (3)
3,Aceh Besar,2019,73.55000305175781,0,153.00497,26.70515257,195.3044009,381.41592,,69.760002,30610,9565,4856,260,664,42,.31247959,.15864097,.0013721007,.0084939562,.021692257,Matched (3)
3,Aceh Besar,2020,73.55999755859375,0,154.03299,26.61029315,235.5063246,381.41592,,69.760002,30610,9603,4824,260,705,39,.313721,.15759556,.0012740934,.0084939562,.023031689,Matched (3)
3,Aceh Besar,2021,73.58000183105469,0,137.0786,26.39656988,205.4436608,381.41592,,69.760002,30610,9546,4820,260,709,39,.31185886,.15746488,.0012740934,.0084939562,.023162365,Matched (3)
3,Aceh Besar,2022,74,0,139.63678,26.46329862,269.323302,381.41592,,69.760002,30610,9396,4819,260,711,39,.3069585,.15743221,.0012740934,.0084939562,.023227703,Matched (3)
4,Aceh Jaya,2010,64.75,0,28.681889,26.33938816,220.5653219,379.26199,,64.75,40986,4912,279,2,9,11,.1198458,.0068072025,.00026838432,.000048797152,.00021958718,Matched (3)
4,Aceh Jaya,2011,65.17,0,28.772764,25.93712626,166.423718,379.26199,,64.75,40986,4615,251,2,12,11,.11259943,.0061240424,.00026838432,.000048797152,.0002927829,Matched (3)
4,Aceh Jaya,2012,66.42,0,29.136105,26.11737202,150.0428876,379.26199,,64.75,40986,4744,252,2,13,11,.11574684,.0061484408,.00026838432,.000048797152,.00031718149,Matched (3)
4,Aceh Jaya,2013,66.92,0,29.428402,26.1961771,187.0845341,379.26199,,64.75,40986,5021,259,29,15,10,.12250525,.0063192309,.00024398575,.00070755871,.00036597863,Matched (3)
4,Aceh Jaya,2014,67.30000305175781,0,29.648027,26.1670639,193.7316685,379.26199,,64.75,40986,5215,281,51,18,10,.12723857,.0068559996,.00024398575,.0012443273,.00043917436,Matched (3)
4,Aceh Jaya,2015,67.52999877929688,0,29.905088,26.25749821,163.9117215,379.26199,,64.75,40986,5215,280,51,20,9,.12723857,.0068316013,.00021958718,.0012443273,.0004879715,Matched (3)
4,Aceh Jaya,2016,67.69999694824219,0,30.18046,26.49402107,198.6386384,379.26199,,64.75,40986,5292,284,61,20,9,.12911727,.0069291955,.00021958718,.0014883131,.0004879715,Matched (3)
4,Aceh Jaya,2017,68.06999969482422,0,30.424284,26.12992199,187.4902273,379.26199,,64.75,40986,5358,288,65,20,9,.13072756,.0070267897,.00021958718,.0015859074,.0004879715,Matched (3)
4,Aceh Jaya,2018,68.83000183105469,0,30.634089,26.12015064,253.6986891,379.26199,,64.75,40986,5408,293,68,20,9,.13194749,.0071487827,.00021958718,.0016591031,.0004879715,Matched (3)
4,Aceh Jaya,2019,69.73999786376953,0,31.343632,26.43836129,216.6982805,379.26199,,64.75,40986,5448,295,69,20,9,.13292344,.0071975798,.00021958718,.0016835016,.0004879715,Matched (3)
4,Aceh Jaya,2020,69.75,0,31.537119,26.32446983,257.3732865,379.26199,,64.75,40986,5500,295,69,20,9,.13419217,.0071975798,.00021958718,.0016835016,.0004879715,Matched (3)
4,Aceh Jaya,2021,69.83999633789063,0,23.293745,26.10584591,230.4350267,379.26199,,64.75,40986,5949,300,69,20,9,.14514713,.0073195724,.00021958718,.0016835016,.0004879715,Matched (3)
4,Aceh Jaya,2022,70.36000061035156,0,24.195847,26.18342007,289.3284569,379.26199,,64.75,40986,6087,316,69,20,9,.14851412,.0077099497,.00021958718,.0016835016,.0004879715,Matched (3)
5,Aceh Selatan,2010,61.22,0,45.747055,25.39306173,279.4738631,579.51373,,61.220001,44474,4151,498,0,12,3,.093335435,.011197554,.000067455141,0,.00026982056,Matched (3)
5,Aceh Selatan,2011,61.52,0,45.890099,24.99111839,299.3342174,579.51373,,61.220001,44474,4253,497,0,14,3,.09562891,.011175069,.000067455141,0,.00031479067,Matched (3)
5,Aceh Selatan,2012,61.69,0,45.450821,25.14709886,277.7752305,579.51373,,61.220001,44474,4376,496,0,16,3,.098394565,.011152583,.000067455141,0,.00035976077,Matched (3)
5,Aceh Selatan,2013,62.27,0,45.926598,25.24479531,293.6150215,579.51373,,61.220001,44474,4409,497,0,18,3,.099136576,.011175069,.000067455141,0,.00040473085,Matched (3)
5,Aceh Selatan,2014,62.34999847412109,0,46.847504,25.20503622,246.4992587,579.51373,,61.220001,44474,4479,495,0,22,3,.10071053,.011130098,.000067455141,0,.00049467105,Matched (3)
5,Aceh Selatan,2015,63.27999877929688,0,46.672733,25.32303271,208.561075,579.51373,,61.220001,44474,4478,495,0,24,3,.10068804,.011130098,.000067455141,0,.00053964113,Matched (3)
5,Aceh Selatan,2016,64.12999725341797,0,47.449791,25.62387527,277.7782802,579.51373,,61.220001,44474,4583,502,1,24,4,.10304897,.011287494,.000089940193,.000022485048,.00053964113,Matched (3)
5,Aceh Selatan,2017,65.02999877929688,0,47.946507,25.15331097,271.9740864,579.51373,,61.220001,44474,4801,512,1,24,4,.10795071,.011512345,.000089940193,.000022485048,.00053964113,Matched (3)
5,Aceh Selatan,2018,65.91999816894531,0,48.330898,25.1756037,296.6571796,579.51373,,61.220001,44474,4891,525,1,24,5,.10997437,.01180465,.00011242524,.000022485048,.00053964113,Matched (3)
5,Aceh Selatan,2019,66.90000152587891,0,51.598164,25.56385992,250.5552425,579.51373,,61.220001,44474,5032,523,1,24,5,.11314476,.01175968,.00011242524,.000022485048,.00053964113,Matched (3)
5,Aceh Selatan,2020,67.12000274658203,0,52.00161,25.41780305,271.8182983,579.51373,,61.220001,44474,5083,525,1,24,5,.1142915,.01180465,.00011242524,.000022485048,.00053964113,Matched (3)
5,Aceh Selatan,2021,67.44000244140625,0,44.590912,25.14475464,293.9337356,579.51373,,61.220001,44474,5304,538,1,25,5,.11926069,.012096955,.00011242524,.000022485048,.00056212617,Matched (3)
5,Aceh Selatan,2022,67.87000274658203,0,46.756138,25.18987676,312.1221253,579.51373,,61.220001,44474,5338,537,1,26,5,.12002518,.012074471,.00011242524,.000022485048,.00058461126,Matched (3)
6,Aceh Singkil,2010,62.36,0,74.524895,27.03188449,291.0645194,54.9328,,62.360001,19879,8337,475,7,65,26,.41938728,.023894561,.0013079129,.00035213039,.0032697823,Matched (3)
6,Aceh Singkil,2011,63.13,0,74.69632,26.64053466,328.5999829,54.9328,,62.360001,19879,8554,490,19,66,29,.43030334,.024649126,.0014588259,.00095578248,.0033200865,Matched (3)
6,Aceh Singkil,2012,64.23,0,74.0047,26.77270641,309.4533499,54.9328,,62.360001,19879,8684,496,20,66,29,.43684289,.024950953,.0014588259,.0010060868,.0033200865,Matched (3)
6,Aceh Singkil,2013,64.87,0,74.743759,26.89348838,298.3450947,54.9328,,62.360001,19879,8710,498,20,67,29,.43815082,.025051562,.0014588259,.0010060868,.003370391,Matched (3)
6,Aceh Singkil,2014,65.26999664306641,0,75.064308,26.84422545,258.0495299,54.9328,,62.360001,19879,8484,497,20,70,29,.42678204,.025001258,.0014588259,.0010060868,.0035213039,Matched (3)
6,Aceh Singkil,2015,66.05000305175781,0,75.658203,26.97270734,220.4164735,54.9328,,62.360001,19879,8484,497,20,70,29,.42678204,.025001258,.0014588259,.0010060868,.0035213039,Matched (3)
6,Aceh Singkil,2016,66.95999908447266,0,76.10202,27.25625029,300.1857226,54.9328,,62.360001,19879,8476,498,24,70,30,.42637959,.025051562,.0015091302,.0012073042,.0035213039,Matched (3)
6,Aceh Singkil,2017,67.37000274658203,0,76.837814,26.80741194,288.050125,54.9328,,62.360001,19879,8536,499,27,70,39,.42939785,.025101867,.0019618694,.0013582172,.0035213039,Matched (3)
6,Aceh Singkil,2018,68.01999664306641,0,77.560829,26.82228603,302.4353314,54.9328,,62.360001,19879,8661,504,27,70,59,.4356859,.025353389,.0029679562,.0013582172,.0035213039,Matched (3)
6,Aceh Singkil,2019,68.91000366210938,0,82.619652,27.22080797,245.5696795,54.9328,,62.360001,19879,8676,507,29,70,67,.43644047,.0255043,.003370391,.0014588259,.0035213039,Matched (3)
6,Aceh Singkil,2020,68.94000244140625,0,83.266205,27.07840358,263.6508459,54.9328,,62.360001,19879,8681,509,29,70,69,.436692,.025604909,.0034709997,.0014588259,.0035213039,Matched (3)
6,Aceh Singkil,2021,69.22000122070313,0,62.588947,26.79232681,293.4159114,54.9328,,62.360001,19879,8730,525,29,70,69,.43915689,.026409779,.0034709997,.0014588259,.0035213039,Matched (3)
6,Aceh Singkil,2022,69.62000274658203,0,62.808056,26.83673688,308.9716088,54.9328,,62.360001,19879,8717,533,29,70,69,.43850294,.026812214,.0034709997,.0014588259,.0035213039,Matched (3)
7,Aceh Tamiang,2010,64.67,0,105.52715,27.17029955,240.8626203,208.29997,,64.669998,22638,11486,1411,0,12,19,.50737697,.062328827,.00083929679,0,.00053008215,Matched (3)
7,Aceh Tamiang,2011,64.89,0,105.77788,26.73403659,253.243242,208.29997,,64.669998,22638,11484,1411,0,12,19,.50728863,.062328827,.00083929679,0,.00053008215,Matched (3)
7,Aceh Tamiang,2012,65.20999999999999,0,106.98669,26.91938327,230.2652144,208.29997,,64.669998,22638,11477,1411,0,12,19,.50697941,.062328827,.00083929679,0,.00053008215,Matched (3)
7,Aceh Tamiang,2013,65.56,0,108.02527,26.98183972,258.7323661,208.29997,,64.669998,22638,11533,1473,0,16,19,.50945312,.065067582,.00083929679,0,.00070677622,Matched (3)
7,Aceh Tamiang,2014,66.08999633789063,0,108.23064,26.94337764,219.3436042,208.29997,,64.669998,22638,11414,1484,0,28,19,.50419647,.065553494,.00083929679,0,.0012368584,Matched (3)
7,Aceh Tamiang,2015,67.02999877929688,0,109.24852,27.07048342,198.524017,208.29997,,64.669998,22638,11414,1478,0,34,19,.50419647,.065288454,.00083929679,0,.0015018994,Matched (3)
7,Aceh Tamiang,2016,67.41000366210938,0,110.24004,27.39722168,233.6201552,208.29997,,64.669998,22638,11444,1478,0,34,19,.50552171,.065288454,.00083929679,0,.0015018994,Matched (3)
7,Aceh Tamiang,2017,67.98999786376953,0,111.20901,26.92084973,232.9179965,208.29997,,64.669998,22638,11454,1482,0,34,19,.50596344,.065465145,.00083929679,0,.0015018994,Matched (3)
7,Aceh Tamiang,2018,68.44999694824219,0,112.13417,26.91608756,260.5628283,208.29997,,64.669998,22638,11465,1483,0,34,19,.50644934,.065509319,.00083929679,0,.0015018994,Matched (3)
7,Aceh Tamiang,2019,69.23000335693359,0,119.61894,27.31260795,215.9613373,208.29997,,64.669998,22638,11506,1483,0,34,19,.50826043,.065509319,.00083929679,0,.0015018994,Matched (3)
7,Aceh Tamiang,2020,69.23999786376953,0,120.53203,27.18312046,242.542862,208.29997,,64.669998,22638,11511,1485,0,34,19,.50848132,.065597668,.00083929679,0,.0015018994,Matched (3)
7,Aceh Tamiang,2021,69.48000335693359,0,138.79552,26.89090419,268.4714409,208.29997,,64.669998,22638,11464,1487,0,35,19,.50640517,.065686017,.00083929679,0,.001546073,Matched (3)
7,Aceh Tamiang,2022,70.43000030517578,0,140.29053,26.94044586,269.4917335,208.29997,,64.669998,22638,11340,1488,0,35,19,.50092763,.065730192,.00083929679,0,.001546073,Matched (3)
9,Aceh Tenggara,2010,63.82,0,48.283802,24.70764982,282.1418519,1154.0919,,63.82,43748,3714,1592,2,9,4,.084895313,.036390234,.000091432754,.000045716377,.00020572369,Matched (3)
9,Aceh Tenggara,2011,64.27,0,48.421329,24.28602364,305.099443,1154.0919,,63.82,43748,3744,1592,2,9,4,.085581057,.036390234,.000091432754,.000045716377,.00020572369,Matched (3)
9,Aceh Tenggara,2012,64.98999999999999,0,49.019966,24.4465715,278.3411912,1154.0919,,63.82,43748,3759,1601,4,10,4,.085923925,.036595959,.000091432754,.000091432754,.00022858188,Matched (3)
9,Aceh Tenggara,2013,65.55,0,49.552383,24.54421178,296.9203612,1154.0919,,63.82,43748,3757,1605,4,12,4,.085878208,.036687393,.000091432754,.000091432754,.00027429825,Matched (3)
9,Aceh Tenggara,2014,65.90000152587891,0,50.032253,24.49825807,249.7325667,1154.0919,,63.82,43748,3853,1616,4,13,4,.088072598,.036938831,.000091432754,.000091432754,.00029715645,Matched (3)
9,Aceh Tenggara,2015,66.76999664306641,0,50.487175,24.61964594,217.8922962,1154.0919,,63.82,43748,3853,1616,4,13,4,.088072598,.036938831,.000091432754,.000091432754,.00029715645,Matched (3)
9,Aceh Tenggara,2016,67.48000335693359,0,50.625042,24.91983906,276.9971518,1154.0919,,63.82,43748,3853,1616,4,13,4,.088072598,.036938831,.000091432754,.000091432754,.00029715645,Matched (3)
9,Aceh Tenggara,2017,68.08999633789063,0,51.064701,24.45962678,274.4844359,1154.0919,,63.82,43748,3959,1617,4,13,4,.090495564,.03696169,.000091432754,.000091432754,.00029715645,Matched (3)
9,Aceh Tenggara,2018,68.66999816894531,0,51.171059,24.46747929,299.6401171,1154.0919,,63.82,43748,3976,1617,4,13,4,.090884157,.03696169,.000091432754,.000091432754,.00029715645,Matched (3)
9,Aceh Tenggara,2019,69.36000061035156,0,54.594822,24.87012951,251.9236479,1154.0919,,63.82,43748,4016,1617,4,13,4,.091798484,.03696169,.000091432754,.000091432754,.00029715645,Matched (3)
9,Aceh Tenggara,2020,69.37000274658203,0,55.015537,24.72542632,275.2701964,1154.0919,,63.82,43748,4012,1617,4,13,4,.091707051,.03696169,.000091432754,.000091432754,.00029715645,Matched (3)
9,Aceh Tenggara,2021,69.44000244140625,0,50.710678,24.43713214,298.402972,1154.0919,,63.82,43748,4001,1618,4,13,4,.091455609,.036984548,.000091432754,.000091432754,.00029715645,Matched (3)
9,Aceh Tenggara,2022,70.31999969482422,0,52.061333,24.4798099,312.221271,1154.0919,,63.82,43748,3909,1615,4,17,4,.089352652,.036915973,.000091432754,.000091432754,.00038858919,Matched (3)
10,Aceh Timur,2010,61.75,0,45.782566,27.26909056,202.6780274,342.24545,,61.75,57450,18026,5201,4,34,36,.31376851,.090530895,.00062663184,.000069625763,.000591819,Matched (3)
10,Aceh Timur,2011,62.35,0,45.92955,26.80896293,196.8927316,342.24545,,61.75,57450,18062,5223,4,34,36,.31439513,.09091384,.00062663184,.000069625763,.000591819,Matched (3)
10,Aceh Timur,2012,62.93,0,46.505493,27.0143626,184.764862,342.24545,,61.75,57450,18088,5223,4,36,36,.31484771,.09091384,.00062663184,.000069625763,.00062663184,Matched (3)
10,Aceh Timur,2013,63.27,0,46.971588,27.08016613,215.7427241,342.24545,,61.75,57450,18298,5248,4,43,36,.31850305,.091348998,.00062663184,.000069625763,.00074847694,Matched (3)
10,Aceh Timur,2014,63.56999969482422,0,47.229691,27.0444668,184.4664408,342.24545,,61.75,57450,18294,5322,4,51,46,.31843343,.092637077,.00080069626,.000069625763,.00088772847,Matched (3)
10,Aceh Timur,2015,64.55000305175781,0,47.669743,27.1507756,159.5742337,342.24545,,61.75,57450,18294,5317,4,56,46,.31843343,.092550047,.00080069626,.000069625763,.00097476068,Matched (3)
10,Aceh Timur,2016,65.41999816894531,0,48.121464,27.48673472,192.0940419,342.24545,,61.75,57450,18383,5316,4,58,46,.31998259,.092532635,.00080069626,.000069625763,.0010095736,Matched (3)
10,Aceh Timur,2017,66.31999969482422,0,48.542622,26.9996116,192.7348732,342.24545,,61.75,57450,18410,5315,4,59,46,.32045257,.09251523,.00080069626,.000069625763,.00102698,Matched (3)
10,Aceh Timur,2018,66.81999969482422,0,48.930222,27.0070785,217.2436381,342.24545,,61.75,57450,18475,5319,4,59,46,.32158399,.092584856,.00080069626,.000069625763,.00102698,Matched (3)
10,Aceh Timur,2019,67.38999938964844,0,52.208786,27.40531634,181.6319554,342.24545,,61.75,57450,18577,5325,4,59,46,.32335943,.092689298,.00080069626,.000069625763,.00102698,Matched (3)
10,Aceh Timur,2020,67.62999725341797,0,52.60416,27.28669475,204.1626361,342.24545,,61.75,57450,18618,5326,4,60,46,.32407311,.092706703,.00080069626,.000069625763,.0010443864,Matched (3)
10,Aceh Timur,2021,67.83000183105469,0,77.712875,26.97626302,224.067996,342.24545,,61.75,57450,18619,5267,4,60,46,.32409051,.091679722,.00080069626,.000069625763,.0010443864,Matched (3)
10,Aceh Timur,2022,68.72000122070313,0,78.388199,27.02652694,232.4949236,342.24545,,61.75,57450,18630,5260,4,62,46,.32428199,.091557875,.00080069626,.000069625763,.0010791993,Matched (3)
11,Aceh Utara,2010,63.56,0,154.38318,27.37392779,172.769647,170.36533,,63.560001,28652,15110,4307,1,80,57,.52736282,.1503211,.00198939,.000034901579,.0027921263,Matched (3)
11,Aceh Utara,2011,64.22,0,154.87213,26.90893152,155.1536182,170.36533,,63.560001,28652,15109,4302,1,86,57,.52732795,.15014659,.00198939,.000034901579,.0030015358,Matched (3)
11,Aceh Utara,2012,64.81999999999999,0,156.77934,27.12115001,151.4831882,170.36533,,63.560001,28652,15154,4307,1,92,57,.52889848,.1503211,.00198939,.000034901579,.0032109451,Matched (3)
11,Aceh Utara,2013,65.36,0,158.36783,27.18761221,175.634161,170.36533,,63.560001,28652,15180,4323,1,127,57,.52980596,.15087952,.00198939,.000034901579,.0044325003,Matched (3)
11,Aceh Utara,2014,65.93000030517578,0,161.84479,27.1454569,155.9530595,170.36533,,63.560001,28652,15269,4408,1,153,57,.53291219,.15384616,.00198939,.000034901579,.0053399415,Matched (3)
11,Aceh Utara,2015,66.84999847412109,0,163.59236,27.24518271,134.7971369,170.36533,,63.560001,28652,15269,4399,1,162,57,.53291219,.15353204,.00198939,.000034901579,.0056540556,Matched (3)
11,Aceh Utara,2016,67.19000244140625,0,164.78998,27.56712355,162.4367441,170.36533,,63.560001,28652,15332,4471,1,162,57,.53511101,.15604496,.00198939,.000034901579,.0056540556,Matched (3)
11,Aceh Utara,2017,67.66999816894531,0,166.22154,27.10621979,159.7031493,170.36533,,63.560001,28652,15378,4561,9,162,57,.53671646,.15918609,.00198939,.00031411421,.0056540556,Matched (3)
11,Aceh Utara,2018,68.36000061035156,0,165.69496,27.09809937,184.8378144,170.36533,,63.560001,28652,15493,4698,15,162,57,.54073012,.16396761,.00198939,.00052352366,.0056540556,Matched (3)
11,Aceh Utara,2019,69.22000122070313,0,176.80269,27.50594571,160.2587359,170.36533,,63.560001,28652,15590,4739,17,162,57,.5441156,.16539858,.00198939,.00059332681,.0056540556,Matched (3)
11,Aceh Utara,2020,69.33000183105469,0,178.19308,27.38927548,181.2354386,170.36533,,63.560001,28652,15611,4741,17,163,57,.5448485,.16546838,.00198939,.00059332681,.0056889569,Matched (3)
11,Aceh Utara,2021,69.45999908447266,0,217.64398,27.07788849,189.7272646,170.36533,,63.560001,28652,15645,4678,17,164,56,.54603517,.16326958,.0019544885,.00059332681,.0057238587,Matched (3)
11,Aceh Utara,2022,70.22000122070313,0,221.37805,27.13490048,208.9650645,170.36533,,63.560001,28652,15636,4674,17,168,56,.54572105,.16312997,.0019544885,.00059332681,.0058634649,Matched (3)
12,Agam,2010,66.12,0,211.8996,26.48399386,264.7837487,603.18347,,66.120003,23545,7632,1553,10,417,2,.32414526,.065958805,.000084943727,.00042471863,.017710766,Matched (3)
12,Agam,2011,66.94,0,212.08327,26.1113864,224.165269,603.18347,,66.120003,23545,7692,1549,22,423,5,.32669356,.065788917,.00021235931,.00093438098,.017965598,Matched (3)
12,Agam,2012,67.95,0,209.92758,26.21278891,205.7006612,603.18347,,66.120003,23545,7745,1535,22,436,5,.32894456,.065194309,.00021235931,.00093438098,.018517733,Matched (3)
12,Agam,2013,68.73,0,214.17719,26.31922472,214.4561097,603.18347,,66.120003,23545,7727,1485,22,496,5,.32818007,.063070714,.00021235931,.00093438098,.021066044,Matched (3)
12,Agam,2014,69.31999969482422,0,216.48064,26.26468675,205.4239303,603.18347,,66.120003,23545,7545,1420,22,561,5,.32045022,.060310043,.00021235931,.00093438098,.023826715,Matched (3)
12,Agam,2015,69.83999633789063,0,217.34422,26.43374644,201.8964568,603.18347,,66.120003,23545,7540,1400,22,587,5,.32023785,.059460606,.00021235931,.00093438098,.024930984,Matched (3)
12,Agam,2016,70.36000061035156,0,219.05405,26.64447228,247.5291283,603.18347,,66.120003,23545,7439,1398,22,587,5,.31594819,.059375662,.00021235931,.00093438098,.024930984,Matched (3)
12,Agam,2017,71.09999847412109,0,220.96165,26.24637005,258.7711273,603.18347,,66.120003,23545,7517,1412,22,588,5,.31926098,.059970271,.00021235931,.00093438098,.024973456,Matched (3)
12,Agam,2018,71.69999694824219,0,222.7999,26.27516535,226.063866,603.18347,,66.120003,23545,7669,1422,26,588,5,.3257167,.060394987,.00021235931,.0011042685,.024973456,Matched (3)
12,Agam,2019,72.37000274658203,0,217.44904,26.68778905,173.1901027,603.18347,,66.120003,23545,7684,1426,26,588,5,.32635379,.060564876,.00021235931,.0011042685,.024973456,Matched (3)
